id,price_doc
30474,5502488.982853453
30475,8262610.486445209
30476,4875074.370659878
30477,6036901.160358546
30478,5199857.642443838
30479,9448268.549027631
30480,4288875.843979391
30481,4391340.247336306
30482,4592414.9871929595
30483,4866821.189184314
30484,6573288.707102323
30485,5014990.430994029
30486,3570767.670986258
30487,4361889.276854909
30488,6398010.121954365
30489,6229267.791444554
30490,21306757.926892646
30491,18083146.523081295
30492,5455167.9485575715
30493,12954112.380253509
30494,6983269.0772202965
30495,9981195.276104977
30496,8195573.701692864
30497,8033434.867166707
30498,4270975.8485655
30499,6440874.816461505
30500,11592741.42963152
30501,6640084.826537262
30502,3217436.1106481515
30503,5674749.705428231
30504,5490836.076471216
30505,11546009.927058414
30506,2989195.26279168
30507,4862797.810290412
30508,5646871.184546268
30509,7192109.398226149
30510,9705046.970102247
30511,6206276.067853824
30512,5971664.6983950455
30513,4339772.304216926
30514,3407056.0473757414
30515,10362524.241474438
30516,5859519.565821156
30517,10325759.055088447
30518,7610169.478741227
30519,4303488.633721984
30520,7145273.616914777
30521,4952958.259609354
30522,7169553.604214394
30523,6026156.774686142
30524,10149546.982477548
30525,9084116.45112786
30526,5037396.264012818
30527,5161521.506132734
30528,6668153.198722968
30529,6266275.221873222
30530,6502516.023739865
30531,16404016.504911954
30532,4835888.254498175
30533,10031882.718375528
30534,6793874.13961249
30535,9923131.438086374
30536,5815757.358578827
30537,10589216.52775231
30538,4534243.142412665
30539,9021656.208037077
30540,10166232.771663796
30541,4698264.981960256
30542,2303201.314742246
30543,5300313.768616001
30544,6030538.776803667
30545,8129936.683741472
30546,4282083.647736279
30547,9403063.558861408
30548,4685511.03114096
30549,5025239.907774557
30550,10572611.639242021
30551,4983568.619396252
30552,2099900.9251953703
30553,7273731.788698535
30554,8339887.495612356
30555,6137019.535170869
30556,9281076.183590006
30557,5903946.84735878
30558,9071219.309316376
30559,6119253.923317702
30560,5509331.478956072
30561,6206911.641343667
30562,12627205.96980496
30563,4837610.97179071
30564,6708399.584950813
30565,6661747.619314492
30566,7750382.436397307
30567,2274704.2180537027
30568,9167647.521315124
30569,8938611.330428893
30570,6316603.401305896
30571,7665566.292621604
30572,5018959.433971214
30573,6355955.801088872
30574,5060856.27396132
30575,6843957.919381974
30576,4828446.961258075
30577,3640524.166745092
30578,2963715.761799156
30579,6909512.844729924
30580,4297111.337164293
30581,5436611.713440875
30582,12366226.730845101
30583,7161143.591991674
30584,4041135.9348275606
30585,2444646.907399277
30586,8871140.352533223
30587,6019205.644234003
30588,7440845.301483685
30589,6407021.227837134
30590,9459489.924858507
30591,5048710.081239781
30592,6230368.391514349
30593,8260571.052648048
30594,7176885.594621702
30595,5262360.777404598
30596,6975226.310038418
30597,6398316.585594284
30598,10012706.630010111
30599,9969985.96477313
30600,5150359.551710744
30601,6025303.739195765
30602,2176512.212723951
30603,12174136.830430211
30604,4340141.684033981
30605,6660259.0717749465
30606,14117050.758909993
30607,5850595.975283913
30608,9298334.326057263
30609,6287638.656268967
30610,3133269.874077786
30611,5614766.474172635
30612,6993632.87954301
30613,8453139.203584392
30614,16684975.29705336
30615,6511588.356878416
30616,5720708.594292079
30617,8708130.881183993
30618,4952782.92710633
30619,4185812.6820892435
30620,2872093.218145945
30621,8641156.74637471
30622,7464145.48308676
30623,5756030.963831792
30624,6680185.1406362755
30625,7894708.819689101
30626,6221654.169565102
30627,5871712.706865915
30628,6307316.239262783
30629,5174024.717957998
30630,4438756.475389007
30631,6497060.426844886
30632,4090907.036851807
30633,5707766.874558555
30634,11410523.209859708
30635,10142794.797501938
30636,5359511.862218994
30637,10095077.985161683
30638,5870614.690232818
30639,7025202.212724615
30640,4650279.954673729
30641,8033472.288646771
30642,6490841.658700918
30643,6960933.990810124
30644,10012706.630010111
30645,6997536.160039226
30646,5439046.817696433
30647,5016608.397235137
30648,25339894.24436266
30649,2691356.0642169886
30650,4638174.8236464895
30651,3075824.5254647885
30652,4505401.770511053
30653,7423608.949503743
30654,4715935.414926504
30655,11978177.170605026
30656,4022199.0628448683
30657,5944072.327140421
30658,9566328.30114498
30659,4868911.844972779
30660,8216342.948149121
30661,6960876.053072759
30662,8277902.831016433
30663,14291722.60953951
30664,11570839.105021344
30665,6317274.671463723
30666,2712289.7418455705
30667,4173530.4471929315
30668,8542724.235941669
30669,4951437.599328934
30670,2505989.9819420404
30671,6697826.1980064055
30672,15028477.479940452
30673,9847580.001485862
30674,12096766.015716862
30675,2303201.314742246
30676,6177939.824820993
30677,4126912.480977409
30678,15886935.709761996
30679,4769336.802416101
30680,5265329.204831691
30681,2395113.0749423713
30682,8312849.540827922
30683,10371818.305120816
30684,4300161.086986417
30685,6486043.552187604
30686,9827519.253354257
30687,5073417.677911493
30688,4361579.600563729
30689,13056546.494927196
30690,27119729.32486921
30691,4474968.771412108
30692,4944212.4316964615
30693,10213488.608955592
30694,5043341.414481627
30695,7304613.047494698
30696,6468226.73997332
30697,13168516.436695833
30698,5158239.832951202
30699,5497858.318759258
30700,5083301.121775656
30701,10012706.630010111
30702,5665011.7038346855
30703,3927430.5276146852
30704,11899495.991943946
30705,8047381.860371947
30706,25972384.829723764
30707,3758184.35680164
30708,14112396.957106782
30709,6082854.336927985
30710,6379795.618225498
30711,4872165.35339169
30712,4078852.5333571527
30713,5572492.0703315865
30714,5474504.933949636
30715,3837745.075036262
30716,10314667.233643139
30717,6026772.079318549
30718,6724446.928988371
30719,15756498.892705642
30720,6110869.719045602
30721,4007328.1058046245
30722,6700540.729044102
30723,6423890.581006587
30724,12599110.14490495
30725,6208801.761429508
30726,10627257.52992626
30727,10351161.917768776
30728,11076873.403159745
30729,3534488.9760205443
30730,5153125.648363851
30731,6173836.536975642
30732,4159044.434794141
30733,8256915.741648644
30734,7155783.850879976
30735,5565950.293635334
30736,5719965.298003339
30737,6604495.721262501
30738,5883863.568182566
30739,3945399.5504747215
30740,6780931.750727078
30741,11705883.192696366
30742,4177543.5055314777
30743,5020149.922861023
30744,9245387.751464719
30745,6228768.999724644
30746,5616509.516243114
30747,14259729.77040303
30748,17373703.588635698
30749,4757663.987066552
30750,6619774.501528644
30751,3475548.985974063
30752,7074758.634645997
30753,9957209.771816686
30754,4890129.179663412
30755,4558683.677537429
30756,6585992.72475031
30757,4931045.33279038
30758,10040534.967243448
30759,6190185.062559571
30760,4246835.017428937
30761,8728166.113154165
30762,6838157.010700944
30763,12295994.51464071
30764,6279233.137807835
30765,5972052.459874939
30766,3615925.3140559024
30767,8898695.12649451
30768,4489538.5652280785
30769,6420694.026144428
30770,6296288.948206885
30771,3032615.217606419
30772,7513436.135897847
30773,7707937.119771886
30774,5795948.404989986
30775,9911393.251585918
30776,5369414.479194647
30777,6212494.242993759
30778,9004553.262467341
30779,6361414.721765768
30780,7434187.458029859
30781,6807773.061313335
30782,4506246.86801201
30783,5530778.393349871
30784,3699290.471799993
30785,5063184.281243123
30786,4276096.186428719
30787,6204018.363531515
30788,5746982.667441715
30789,6950978.6655135
30790,6056003.455841497
30791,10642126.706100341
30792,7274062.750548743
30793,9896803.097752692
30794,12465500.50132549
30795,9532709.294881541
30796,9301521.34409508
30797,14640552.411948672
30798,2726178.7244313178
30799,9934731.834538179
30800,12658373.998672621
30801,6091309.461343163
30802,16244180.004202722
30803,2536489.980838436
30804,3410706.072199723
30805,14672123.336338991
30806,7162763.593721081
30807,5715550.1275364645
30808,10467648.13993078
30809,5008579.790161829
30810,10521575.321223494
30811,4374327.683471946
30812,5103149.776604975
30813,4427704.571677293
30814,2612894.233140611
30815,3862301.104644168
30816,7691224.09319432
30817,2202077.9375928827
30818,7423350.690292675
30819,7356480.828206499
30820,5063834.153384999
30821,25966529.32655795
30822,8907191.16197055
30823,7536689.607931584
30824,3636090.23878126
30825,5189645.737943793
30826,8377467.019314532
30827,5217357.589102563
30828,5374472.188307009
30829,4923631.768887948
30830,9046916.56547442
30831,6160494.276783454
30832,5405967.807930142
30833,4991746.853089817
30834,4242457.900721937
30835,5585040.297078504
30836,6555570.656558421
30837,5481022.569245067
30838,3944830.81768886
30839,5433730.370455951
30840,11066742.433566546
30841,10983680.534202104
30842,7082187.242435584
30843,5448136.429606653
30844,7203712.897572766
30845,8375092.605880667
30846,4131591.3969689966
30847,5802474.807524783
30848,8565041.25135851
30849,4471132.230186276
30850,4193055.5679031597
30851,4974753.351449188
30852,6313911.938887589
30853,3942053.482816142
30854,5139865.890266702
30855,7190079.330955389
30856,8141829.754924253
30857,2343121.0457187244
30858,4258487.317719805
30859,6013721.752043376
30860,5497408.686131035
30861,8858939.945853923
30862,6954803.640309001
30863,5386317.953684807
30864,6090571.426655844
30865,10110471.779906401
30866,6486466.980495924
30867,5479718.451424159
30868,7483057.562545428
30869,5643543.810525296
30870,3511948.6891544
30871,7031566.160625757
30872,5062531.487436482
30873,3932169.4210826415
30874,3835655.597237313
30875,6454263.917773999
30876,5022731.218308418
30877,10100461.445102973
30878,5534198.796777687
30879,9331544.729224214
30880,6099050.911602463
30881,2200141.6786502586
30882,9483450.475555172
30883,3049120.6274942253
30884,5583308.1580163175
30885,4544590.2892634645
30886,7698219.0318364715
30887,4846375.633395999
30888,4422908.3823182285
30889,4410675.815050592
30890,6326654.581007266
30891,3601887.2697588215
30892,3616779.8954730644
30893,4282996.527892471
30894,4988551.13999905
30895,4251488.120448105
30896,6432570.529509643
30897,7168648.695077425
30898,6894169.105944407
30899,7013433.953847156
30900,3026958.594334016
30901,6604893.242359861
30902,2258762.973422941
30903,6436782.110100395
30904,7191403.884190298
30905,5545948.261055167
30906,5162621.983870594
30907,10468323.146506652
30908,4143765.3448787513
30909,12466013.95171014
30910,7013498.1862219805
30911,3891831.790939773
30912,6255469.652572605
30913,15416281.160132987
30914,5229151.677134831
30915,5877622.629382066
30916,5750848.195861364
30917,8040352.7571306415
30918,6637362.387534349
30919,4578806.793577957
30920,4486987.042925553
30921,3885597.1980616
30922,4795432.834662851
30923,3235295.059774374
30924,5175797.795605771
30925,14993752.55142706
30926,6843134.906901378
30927,7456533.141692267
30928,4243633.090350486
30929,5213188.091834593
30930,7964003.854739513
30931,11118766.803633044
30932,4609268.176041021
30933,4272059.806105696
30934,12989571.832043026
30935,6744303.706245464
30936,7081729.725361766
30937,8702988.674700085
30938,4216631.425176211
30939,9155287.300738897
30940,6530872.261677235
30941,6187652.092260937
30942,3300184.7426772416
30943,6818815.801504454
30944,4992292.915036621
30945,3407090.242263165
30946,11327960.805173386
30947,6439938.250140991
30948,8611799.13085221
30949,6256561.056958452
30950,4889170.475009802
30951,14307274.54071803
30952,7492354.700709395
30953,9525348.249356858
30954,4810010.12958586
30955,6034383.984618141
30956,7022783.245693639
30957,5624476.676308372
30958,22387660.394796
30959,7579209.253144461
30960,6559723.286716046
30961,8306931.649023462
30962,9185066.1633361
30963,3585078.852123532
30964,3692832.111807827
30965,6969454.754417859
30966,12793824.297537223
30967,10978633.428976128
30968,3305414.5027984115
30969,3668708.5286467974
30970,6194250.092911083
30971,9846689.37345408
30972,3699147.3057072605
30973,5429058.1587983975
30974,5136720.852951494
30975,7644585.101022496
30976,5398428.001583357
30977,6809975.3970164955
30978,7190998.059147913
30979,3104240.779144569
30980,6957649.43663793
30981,5933049.520137402
30982,6643585.946227906
30983,3999578.900503447
30984,5583308.1580163175
30985,3799221.162147673
30986,10276386.620153138
30987,7456867.29177892
30988,6138251.893597954
30989,7180083.279821989
30990,12614355.244021242
30991,7250285.518545082
30992,2778660.717743771
30993,6826769.100362171
30994,4834387.889524834
30995,6281764.970072451
30996,5669239.554654557
30997,7547887.353476302
30998,4893297.304001938
30999,5832128.318269479
31000,6876789.221144973
31001,6118171.750686804
31002,8627349.839172501
31003,7846534.603604709
31004,4157809.522973474
31005,2913766.777772699
31006,7292335.61008279
31007,4365633.706985023
31008,5341810.925273905
31009,5248775.252977155
31010,5975643.695970448
31011,4133803.5979547515
31012,5862879.256930411
31013,7260783.119975316
31014,11120626.928247489
31015,6389290.778823103
31016,4142063.9375814153
31017,9942324.034692924
31018,4337578.596446957
31019,4489332.015290988
31020,6810650.875260215
31021,11946341.868448418
31022,21984509.421847913
31023,10144627.1837007
31024,4689764.270099729
31025,6291982.725353629
31026,5635643.683801858
31027,4551838.394381969
31028,3025313.3265356906
31029,6520061.117982223
31030,7059148.7522661695
31031,8669868.250289312
31032,9028102.383356404
31033,7952747.128434998
31034,6782323.190399542
31035,10059837.82176637
31036,6662387.268454756
31037,27577326.734489225
31038,4316115.421237607
31039,9004826.448371239
31040,6011876.616187715
31041,4290911.736665621
31042,3380456.0985176177
31043,5930882.110022819
31044,7294672.348498918
31045,7370703.169310474
31046,14222744.87168738
31047,7035507.339091936
31048,5313828.969837698
31049,4737270.771997017
31050,7739438.830572804
31051,6528125.063488939
31052,3936574.615179711
31053,16631993.578498788
31054,6158379.72122939
31055,4402793.020995307
31056,11889165.924227618
31057,5460578.578717753
31058,6789054.887841326
31059,2792533.682434564
31060,7074588.336348471
31061,6260882.502363392
31062,6197723.047785116
31063,3365043.359924028
31064,5089976.252701971
31065,8077208.068380201
31066,4354955.311321853
31067,6490300.613596972
31068,4270187.7221252555
31069,4520847.140763477
31070,4896374.918400876
31071,3068182.6721573193
31072,7222144.847176874
31073,2200141.6786502586
31074,7251440.098222055
31075,6761199.530291954
31076,5637539.57080656
31077,5598702.729009355
31078,4363696.012549384
31079,5138804.139474792
31080,6389248.367330368
31081,2817480.1528365915
31082,9707469.169978848
31083,5008579.790161829
31084,9937504.247650769
31085,11625481.100003043
31086,3879895.4863499147
31087,4415904.728119463
31088,7271717.733238491
31089,5730546.439278804
31090,37730083.927193694
31091,3215641.902966868
31092,6954896.612628676
31093,6317274.671463723
31094,5945020.505617723
31095,4791504.691591763
31096,18334553.31825645
31097,7238348.876985804
31098,10372859.721014032
31099,15495302.440088166
31100,4525578.515387861
31101,4002871.537401298
31102,5923470.209933969
31103,9939926.996539395
31104,5022915.638091969
31105,8146585.571633826
31106,4525876.5067004105
31107,5323775.510689229
31108,6453996.230268005
31109,5508289.537144897
31110,9658270.921321949
31111,9766108.997455643
31112,5724534.576696162
31113,3532451.913327912
31114,4349919.730616598
31115,5759144.322454817
31116,5383865.899651607
31117,5430805.764154664
31118,3924827.741605586
31119,2778346.672908303
31120,5279118.910546941
31121,6235952.630649002
31122,5659127.245061855
31123,5242636.005384412
31124,5102239.9519121405
31125,12010756.670483384
31126,17834641.254360467
31127,5681734.581879547
31128,5624227.036637965
31129,5787484.626455169
31130,12745550.234847575
31131,6897854.608183381
31132,8756502.601434175
31133,10439205.01481491
31134,5899383.556422504
31135,9439842.369496012
31136,6782798.736220937
31137,4441455.593582722
31138,6559233.806410637
31139,3758465.963653289
31140,6111199.645176168
31141,5885170.533961096
31142,10060442.808632819
31143,5036240.33707263
31144,3924330.344999798
31145,5764115.18048817
31146,4823206.452141669
31147,11088749.130971033
31148,6286562.364402204
31149,2274257.3980034194
31150,8327627.633060927
31151,4168984.8532422516
31152,7744110.713060183
31153,5406054.024086191
31154,15590169.391113807
31155,5936539.218815133
31156,7098834.004557994
31157,4112149.379132309
31158,7921404.452839473
31159,6048427.261671858
31160,5377216.319388469
31161,3637277.0506418003
31162,4545165.556764646
31163,5434452.6739336625
31164,6186714.444122643
31165,6135560.894401322
31166,5521107.497139266
31167,6791172.212326831
31168,9387291.151971634
31169,5749379.102008757
31170,5174504.679962023
31171,9677013.327933
31172,5505257.1502479445
31173,9654865.572873114
31174,8994835.62806485
31175,17994825.684183646
31176,5122926.091368716
31177,8192960.067747345
31178,4181414.246377469
31179,4137883.8765026405
31180,4209800.32543356
31181,7842484.3936080625
31182,6902200.591817295
31183,7978333.556684885
31184,4921311.965528561
31185,4157237.444920786
31186,7792564.733297458
31187,3529515.000168941
31188,5259371.025036905
31189,4827932.952875198
31190,6915752.95140513
31191,11846726.417160448
31192,3669159.2101377845
31193,5424164.398015202
31194,8904401.252747344
31195,6123671.037868211
31196,4775719.055287963
31197,12976884.916869992
31198,4976112.54127545
31199,6383313.101549813
31200,10615743.159155551
31201,3539856.7811753685
31202,3927184.9623548477
31203,6200915.075453299
31204,3574476.8219328104
31205,8348771.671135248
31206,5415155.498715928
31207,4302495.752766609
31208,4010807.8508466166
31209,4280462.216262743
31210,5833618.152228519
31211,6827335.369998521
31212,5062093.104322286
31213,10570235.520989064
31214,6650586.58751636
31215,5062531.487436482
31216,5583308.1580163175
31217,7077080.192039364
31218,8295675.75168207
31219,3521699.6936721695
31220,7083492.464541237
31221,3630851.5991903516
31222,6328524.629410725
31223,9927944.2541749
31224,6617172.29186575
31225,11773905.210067978
31226,6055257.129326355
31227,9754726.32507254
31228,7756289.611497388
31229,4541082.854153732
31230,5370391.568963772
31231,3940026.7094549323
31232,6807407.747860618
31233,6299847.0436131405
31234,6084917.300821122
31235,5608513.321854113
31236,6240645.749213182
31237,9353524.670968289
31238,6389248.367330368
31239,10466621.222124146
31240,5792920.544703509
31241,6161743.4330293005
31242,7134729.27028701
31243,3603911.100657528
31244,7183440.941346873
31245,7705412.75940067
31246,8988067.236991214
31247,5850501.227349646
31248,6073267.452819636
31249,9953686.562283978
31250,5834440.087197528
31251,7058634.459436105
31252,6099125.6917766165
31253,8220702.945744551
31254,5914754.663290323
31255,12550927.938318478
31256,6330558.314370458
31257,5055135.554862036
31258,7875349.724103909
31259,10617442.570682935
31260,6813877.26137313
31261,22530925.310890492
31262,5545948.261055167
31263,6214577.506944521
31264,3638883.3072114293
31265,9577372.062748795
31266,7458446.975455737
31267,3673712.633391411
31268,4215029.729119438
31269,6917347.183808846
31270,4152026.82965729
31271,5377755.488421436
31272,14396170.756611312
31273,7179503.884398163
31274,5390835.784841352
31275,5609109.47651745
31276,5200243.757141459
31277,4441274.441368866
31278,13786645.094856478
31279,14375969.994182333
31280,6040293.68399804
31281,6996321.291259764
31282,11884715.199836964
31283,6178515.931860973
31284,3421504.9216281557
31285,5340160.847306963
31286,6946599.196077983
31287,10262660.264106803
31288,4412358.6266129725
31289,8041446.414543719
31290,5965955.245145001
31291,6323956.424877646
31292,3911637.2488371637
31293,7073932.769732597
31294,3656278.896250632
31295,18016443.571122166
31296,10017458.840647975
31297,7371610.257173071
31298,3709466.098590168
31299,9956884.233597597
31300,6405706.977274362
31301,6127895.789006863
31302,5364801.092282691
31303,7251153.925561026
31304,6725819.243096062
31305,7267516.286787275
31306,3121640.5977536323
31307,6259201.869020566
31308,7564503.755641851
31309,7482025.780453066
31310,55732365.98506867
31311,4953409.817492653
31312,4969550.920971492
31313,11134062.82112347
31314,6307316.239262783
31315,10172010.684562206
31316,12168317.168975648
31317,18846416.015330195
31318,8046167.8819158245
31319,6550444.534897812
31320,5574721.997388289
31321,6505308.224681302
31322,6612198.963867431
31323,7401957.325034645
31324,4905438.060684872
31325,5724203.475872727
31326,4569347.701014941
31327,7828429.877443794
31328,14532460.432598326
31329,5545126.236561851
31330,10691064.269114492
31331,8314612.049825443
31332,5365352.868077273
31333,4732701.233746383
31334,4171101.8640820878
31335,7589792.208212283
31336,7717206.321425596
31337,6885623.32306227
31338,4250925.740008185
31339,4480937.215565401
31340,5891649.567017194
31341,9974627.328312708
31342,4102358.4282156653
31343,3102168.6285917414
31344,3961863.0182711296
31345,5026848.076083891
31346,3514561.6760727093
31347,6593318.905660617
31348,11592496.035223588
31349,8500354.316690257
31350,3480778.2837602235
31351,5336301.815087156
31352,8724651.747225108
31353,4582506.423069843
31354,6718071.632961058
31355,9172674.847594062
31356,4138613.084537633
31357,5162937.750635561
31358,2701000.4246327085
31359,6426968.155361839
31360,8835979.801117027
31361,4440643.886717923
31362,10346232.335998418
31363,5582082.134172368
31364,3563086.582212637
31365,3399031.6872982364
31366,6177211.153385135
31367,9796686.668671936
31368,5995405.769496781
31369,4268404.577806757
31370,9225138.72195312
31371,8252885.162867018
31372,7140427.202355739
31373,4839258.262389002
31374,6375433.517336995
31375,5608508.001512742
31376,6396261.754693251
31377,7358567.805017433
31378,4832069.959411701
31379,29691292.181016076
31380,4332348.438301612
31381,7173939.47810294
31382,4855593.580513313
31383,7233743.130249218
31384,18415292.920983847
31385,12659502.352632256
31386,8799229.49484424
31387,10886724.681287456
31388,5234586.060662708
31389,4427379.560851463
31390,6214459.720023353
31391,5406054.024086191
31392,8074777.558460705
31393,7840800.579529472
31394,4712223.698078097
31395,4012164.692248234
31396,8037938.131131725
31397,6585282.736012931
31398,2491209.27044453
31399,10308487.462371193
31400,4223394.486817493
31401,10815913.131851431
31402,9512958.174801854
31403,5184026.28401279
31404,4073798.024731551
31405,4055805.3226494202
31406,5924589.090438849
31407,3039116.093616354
31408,6204018.363531515
31409,3306384.8305541696
31410,9679495.50086843
31411,7053354.00771418
31412,10392900.963036217
31413,7169565.821812749
31414,4277966.686733179
31415,15155190.423496328
31416,5930984.876195612
31417,3950741.500404533
31418,5063980.669997956
31419,9585008.266897677
31420,9116945.401226783
31421,5580324.016384523
31422,5779581.749583797
31423,7103537.308863841
31424,14540941.58941261
31425,5683401.286616004
31426,4516675.499619084
31427,5937541.048352169
31428,7104846.498179296
31429,11714660.696334
31430,4825844.498162357
31431,5720243.792483012
31432,5060694.517499378
31433,5958157.889166812
31434,3736382.11928289
31435,11077409.701478962
31436,9495702.884639788
31437,12033486.733181816
31438,7849655.230433272
31439,10645039.259509796
31440,6354995.367166123
31441,6328451.268398218
31442,7794584.418243185
31443,9059391.393097827
31444,4550612.313760036
31445,8833842.222979976
31446,12552663.607973367
31447,5580872.271525541
31448,5980934.035523146
31449,7255030.40148243
31450,6416304.873402546
31451,6448865.71144548
31452,11408080.900711494
31453,2889987.913474563
31454,5346966.911480371
31455,7373894.545312801
31456,5089976.252701971
31457,5358883.368194379
31458,16202069.721965559
31459,6727908.970247016
31460,5212614.362745699
31461,4218020.52654975
31462,3656312.5988617977
31463,5639048.691073618
31464,7266509.050469644
31465,4592156.485380021
31466,56319319.724954404
31467,3079981.150616511
31468,11452590.458876424
31469,5046217.221173556
31470,5641169.246921716
31471,12249946.873242151
31472,2728787.693015206
31473,7192679.738728016
31474,4016586.8315777597
31475,7665362.962774595
31476,22867555.898150813
31477,6945623.535439555
31478,4739546.741079994
31479,5451456.105385578
31480,8852753.30018714
31481,7824578.418679349
31482,8867923.875044908
31483,8167683.816617392
31484,6505923.425420457
31485,3396535.7899754355
31486,2941768.2783258664
31487,4364070.386062468
31488,13984640.298697935
31489,7240129.913651319
31490,4429996.132700452
31491,5403374.596232016
31492,6991581.468371197
31493,8463959.345029907
31494,5150597.61195804
31495,5020471.985259241
31496,5845856.525758074
31497,4645920.149332691
31498,6250145.110324869
31499,11146381.931038113
31500,10010878.049678251
31501,9041223.718153594
31502,7825954.166559884
31503,5439333.8734593475
31504,9420616.226788599
31505,18246898.418244496
31506,6777105.202970291
31507,6351395.574994377
31508,6731435.06009866
31509,5298630.242970295
31510,4975515.907634179
31511,4979075.566223127
31512,6124200.454561745
31513,19954937.72262483
31514,24823697.136974744
31515,2363252.8171053743
31516,14275043.844103446
31517,5564503.464639791
31518,6468226.458431506
31519,5486421.182262516
31520,5784571.718091179
31521,4631887.021886936
31522,4411585.473981156
31523,5603715.385243391
31524,8219553.033171949
31525,9992649.641292805
31526,5591667.777000538
31527,6661747.619314492
31528,3956685.540003594
31529,5528657.404641537
31530,5378410.777822001
31531,8722945.981244104
31532,5544966.725856624
31533,13862542.029314319
31534,7463793.970361365
31535,9225029.748020306
31536,6967745.985068616
31537,4249925.872240988
31538,5163371.764189361
31539,3739849.0782532603
31540,9887501.852169773
31541,2887456.2522716657
31542,5413236.58288722
31543,3444188.9704321693
31544,5066215.163095181
31545,6868895.914989449
31546,12197271.790164672
